timestamp,input_text,predicted_intent,is_ood,confidence,energy_score,detection_method
2025-05-12 09:15:35,uya,unknown,True,0.8547901511192322,-4.0956549644470215,combined
2025-05-12 09:15:42,bukuuu,cari_buku,False,0.9664363861083984,-5.04118013381958,combined
2025-05-12 09:42:05,woigh check,greeting,False,0.9697223901748657,-5.080395221710205,combined
2025-05-12 09:42:20,bisa meminjam buku?,cara_pinjam,False,0.9754819273948669,-5.303558826446533,combined
2025-05-12 09:42:29,carikan buku bang,cari_buku,False,0.9808962345123291,-5.459068775177002,combined
2025-05-12 09:45:34,cariin buku,cari_buku,False,0.9802038669586182,-5.4514336585998535,combined
2025-05-12 09:48:04,cari buku bisa,cari_buku,False,0.9789809584617615,-5.504594326019287,combined
2025-05-12 10:26:49,bang,greeting,False,0.9525619149208069,-5.120030879974365,combined
2025-05-12 10:27:02,cariin buku bang plis,cari_buku,False,0.981349527835846,-5.493971347808838,combined
2025-05-12 10:27:23,iya,confirm,False,0.9762176275253296,-5.4991021156311035,combined
2025-05-12 10:28:31,bolej,unknown,True,0.5663691163063049,-3.184016227722168,combined
2025-05-12 10:28:35,boleh,confirm,False,0.9768286943435669,-5.391432762145996,combined
2025-05-12 10:28:41,iiya cariin buku,cari_buku,False,0.9803958535194397,-5.467120170593262,combined
2025-05-12 10:29:12,yes,confirm,False,0.9768011569976807,-5.351689338684082,combined
2025-05-12 10:29:23,yes,confirm,False,0.9768011569976807,-5.351689338684082,combined
2025-05-12 10:34:54,adakah fasilitas cari buku?,unknown,True,0.4946519136428833,-4.518527507781982,combined
2025-05-12 10:42:26,bisa ngocok di kampus ga?,fasilitas,False,0.9257395267486572,-4.9542365074157715,combined
2025-05-12 10:42:39,bisa nyari buku ga?,cari_buku,False,0.9804195761680603,-5.511142730712891,combined
2025-05-12 10:43:13,oya,unknown,True,0.8613096475601196,-4.171444892883301,combined
2025-05-12 10:43:19,cari buku kocak,cari_buku,False,0.9799063801765442,-5.450490951538086,combined
2025-05-12 10:43:56,iya,confirm,False,0.9762176275253296,-5.4991021156311035,combined
2025-05-12 10:44:08,iya,confirm,False,0.9762176275253296,-5.4991021156311035,combined
2025-05-12 10:44:43,boleh,confirm,False,0.9768286943435669,-5.391432762145996,combined
2025-05-12 10:44:57,ya,confirm,False,0.9717757105827332,-5.386950969696045,combined
2025-05-12 10:47:41,iya,confirm,False,0.9762176275253296,-5.4991021156311035,combined
2025-05-12 10:47:55,"fantasy, religion, myth, romance",unknown,True,0.5375441908836365,-2.971717596054077,combined
2025-05-12 10:48:06,cari buku kocak,cari_buku,False,0.9799063801765442,-5.450490951538086,combined
2025-05-12 10:48:23,ya ya ya,confirm,False,0.97066730260849,-5.20153284072876,combined
2025-05-12 10:48:42,tidaq,denied,False,0.973061203956604,-5.60878849029541,combined
2025-05-15 11:19:45,halo,greeting,False,0.961541473865509,-5.164900779724121,combined
2025-05-15 11:19:54,cariin buku bang,cari_buku,False,0.9809244871139526,-5.464622974395752,combined
2025-05-15 11:21:01,yes,confirm,False,0.9768011569976807,-5.351689338684082,combined
2025-05-15 11:21:51,iya bang,confirm,False,0.9753417372703552,-5.4731950759887695,combined
2025-05-15 13:31:36,"permisi, bagaimana cara meminjam buku di perpus ini?",cara_pinjam,False,0.9802507758140564,-5.518075466156006,combined
2025-05-15 13:31:52,apa boleh pinjam lebih dari satu buku?,cara_pinjam,False,0.9832726716995239,-5.586790084838867,combined
2025-05-15 13:32:02,kapan pengembalian terakhirnya?,cara_pinjam,False,0.8870254755020142,-4.359071731567383,combined
2025-05-15 13:34:26,apakah mahasiswa kampus lain boleh meminjam,keanggotaan,False,0.9542529582977295,-4.95709228515625,combined
2025-05-15 13:36:40,apa boleh pinjam lebih dari satu buku?,cara_pinjam,False,0.9832726716995239,-5.586790084838867,combined
2025-05-15 13:37:23,cara mendaftar,keanggotaan,False,0.9736524820327759,-5.240965366363525,combined
2025-05-15 13:37:43,"selamat siang, bagaimana cara agar boleh meminjam buku di perpus bipa? terimakasih",cara_pinjam,False,0.9790152311325073,-5.468979835510254,combined
2025-05-15 13:37:52,apa syarat meminjam buku?,cara_pinjam,False,0.9814876317977905,-5.49693489074707,combined
2025-05-15 13:39:02,adakah ruang baca?,fasilitas,False,0.9779654145240784,-5.254983425140381,combined
2025-05-15 13:39:30,"misi bang, di perpus bipa ada apa aja?",fasilitas,False,0.9651735424995422,-5.211268424987793,combined
2025-05-15 13:39:41,boleh minta wifi gratis ga?,fasilitas,False,0.9843688011169434,-5.517881870269775,combined
2025-05-15 13:42:13,assalamualaikum bang besok hari rabu tutup atau buka?,jam_layanan,False,0.9817672371864319,-5.473223686218262,combined
2025-05-15 13:43:15,carikan buku berdasarkan deskripsi saya,cari_buku,False,0.9782375693321228,-5.451609134674072,combined
2025-05-15 13:44:16,history of indonesia,unknown,True,0.4240405559539795,-2.7078945636749268,combined
2025-05-15 13:44:32,"permisi, bang bisa bantu cari buku",cari_buku,False,0.974775493144989,-5.348278999328613,combined
2025-05-15 13:44:53,iya,confirm,False,0.9762176275253296,-5.4991021156311035,combined
2025-05-15 13:45:54,"general, fiction, romance, teens",unknown,True,0.7372574210166931,-3.16290283203125,combined
2025-05-15 13:46:04,cari buku,cari_buku,False,0.9800227880477905,-5.468532562255859,combined
2025-05-15 13:58:30,Selamat pagi Perpus Bina Patria,unknown,True,0.4279376268386841,-3.3733272552490234,combined
2025-05-15 13:58:49,selamat pagi,greeting,False,0.9735785722732544,-5.200009822845459,combined
2025-05-15 13:59:05,assalamualaikum wr wb,greeting,False,0.956558346748352,-5.079347133636475,combined
2025-05-15 13:59:38,Terima kasih atas informasinya,goodbye,False,0.965297281742096,-5.174276828765869,combined
2025-05-15 14:00:29,Mau tanya cara daftar anggota bagaimana ya,keanggotaan,False,0.9641819000244141,-5.187028884887695,combined
2025-05-15 14:01:19,cara memimjam buku bagaimana ya kak,cara_pinjam,False,0.9693710207939148,-5.377469539642334,combined
2025-05-15 14:03:59,fasilitas perpus apa saja ya ,fasilitas,False,0.9769613146781921,-5.212873935699463,combined
2025-05-15 14:05:03,hari apa saja buka layanannya,jam_layanan,False,0.9811816811561584,-5.466010093688965,combined
2025-05-15 14:07:05,carikan buku ,cari_buku,False,0.9800527691841125,-5.45190954208374,combined
2025-05-15 14:07:26,python,unknown,True,0.8364458084106445,-3.81532883644104,combined
2025-05-15 14:07:33,cari buku,cari_buku,False,0.9800227880477905,-5.468532562255859,combined
2025-05-15 14:08:20,boleh,confirm,False,0.9768286943435669,-5.391432762145996,combined
2025-05-15 14:08:47,yes,confirm,False,0.9768011569976807,-5.351689338684082,combined
2025-05-16 00:04:59,Saya ingin mencari buku,cari_buku,False,0.9809097647666931,-5.513920783996582,combined
2025-05-16 00:05:45,iya,confirm,False,0.9762176275253296,-5.4991021156311035,combined
2025-05-16 00:06:42,apa saja fasilitas di perpustakaan ini?,fasilitas,False,0.9842522740364075,-5.502963542938232,combined
2025-05-16 00:09:05,halo selamat pagi,greeting,False,0.973768413066864,-5.271995544433594,combined
2025-05-16 00:10:20,halo selamat pagi,greeting,False,0.973768413066864,-5.271995544433594,combined
2025-05-16 00:10:36,assalamualaikum wr wb,greeting,False,0.956558346748352,-5.079347133636475,combined
2025-05-16 00:11:12,Terima kasih atas informasinya,goodbye,False,0.965297281742096,-5.174276828765869,combined
2025-05-16 00:11:35,aku pergi,goodbye,False,0.9648464918136597,-4.9958176612854,combined
2025-05-16 00:11:57,Mau tanya cara daftar anggota bagaimana ya,keanggotaan,False,0.9641819000244141,-5.187028884887695,combined
2025-05-16 00:13:21,cara memimjam buku bagaimana ya kak,cara_pinjam,False,0.9693710207939148,-5.377469539642334,combined
2025-05-16 00:14:08,fasilitas perpus apa saja ya,fasilitas,False,0.9769613146781921,-5.212873935699463,combined
2025-05-16 00:14:37,hari apa saja buka layanannya,jam_layanan,False,0.9811816811561584,-5.466010093688965,combined
2025-05-16 00:14:51,carikan buku ,cari_buku,False,0.9800527691841125,-5.45190954208374,combined
2025-05-16 00:15:59,boleh,confirm,False,0.9768286943435669,-5.391432762145996,combined
2025-05-16 00:16:25,ya,confirm,False,0.9717757105827332,-5.386950969696045,combined
2025-05-16 00:17:16,enggak kok bang,denied,False,0.9806344509124756,-5.7324910163879395,combined
2025-05-16 00:17:31,terimakasih aku pergi,goodbye,False,0.9756609797477722,-5.29248046875,combined
2025-05-25 22:32:46,cariin buku,cari_buku,False,0.9802038669586182,-5.4514336585998535,combined
2025-05-26 11:44:35,"Assalamualaikum, saya ingin pake!",greeting,False,0.9593254923820496,-5.131378173828125,combined
2025-05-26 11:45:28,hello,greeting,False,0.9523354768753052,-5.087481498718262,combined
2025-05-26 11:48:33,p,greeting,False,0.9631043672561646,-5.040404319763184,combined
2025-05-26 11:49:17,kapal kargo banyu wangi,unknown,True,0.4494953453540802,-3.4363303184509277,combined
2025-05-26 11:50:59,hello,greeting,False,0.9523354768753052,-5.087481498718262,combined
2025-05-26 11:58:41,aku pergi,goodbye,False,0.9648464918136597,-4.9958176612854,combined
2025-05-26 12:12:33,carikan buku bs,cari_buku,False,0.9812023639678955,-5.493532657623291,combined
2025-05-26 12:13:40,iya,confirm,False,0.9762176275253296,-5.4991021156311035,combined
2025-06-14 12:28:13,"Permisi, perpusnya buka jam berapa ya?",jam_layanan,False,0.9826287031173706,-5.5298614501953125,combined
2025-06-14 12:28:41,carikan buku,cari_buku,False,0.9800527691841125,-5.45190954208374,combined
2025-06-14 12:29:32,iya,confirm,False,0.9762176275253296,-5.4991021156311035,combined
2025-06-14 12:51:52,nigga,greeting,False,0.9518641233444214,-5.0594868659973145,combined
2025-06-14 13:14:05,exit,unknown,True,0.5252519845962524,-3.391531467437744,combined
2025-06-14 13:15:04,aku pergi,goodbye,False,0.9648464918136597,-4.9958176612854,combined
2025-06-27 17:11:14,selamat pagi,greeting,False,0.9735785722732544,-5.200009822845459,combined
2025-06-27 17:11:22,ya,confirm,False,0.9717757105827332,-5.386950969696045,combined
2025-06-27 17:11:30,cariin buku dong,cari_buku,False,0.9804971218109131,-5.46493673324585,combined
2025-06-27 17:12:39,iya bang,confirm,False,0.9753417372703552,-5.4731950759887695,combined
2025-06-27 17:13:23,yes,confirm,False,0.9768011569976807,-5.351689338684082,combined
2025-06-27 17:14:02,ngga bang,denied,False,0.9801322817802429,-5.59179162979126,combined
2025-06-27 17:14:19,"permisi, jam buka kapan",jam_layanan,False,0.9812471270561218,-5.4496750831604,combined
2025-06-27 17:14:28,kapan istirahatnya,jam_layanan,False,0.9174050688743591,-4.322178363800049,combined
2025-06-27 17:15:30,check,greeting,False,0.9682263135910034,-5.170166492462158,combined
2025-06-27 17:15:36,aku pergi,goodbye,False,0.9648464918136597,-4.9958176612854,combined
2025-06-27 17:15:39,hello nigga,greeting,False,0.9613432288169861,-5.158503532409668,combined
2025-06-27 17:27:40,jangan,denied,False,0.9823117256164551,-5.649569511413574,combined
2025-06-27 17:28:02,anggota,unknown,True,0.7338886857032776,-4.137190341949463,combined
2025-06-27 17:28:10,apa syarat jadi anggota,keanggotaan,False,0.9716783761978149,-5.228460788726807,combined
2025-07-03 23:12:02,Apa aja aturanye?,peraturan,False,0.9838923215866089,-5.889213562011719,combined
2025-07-03 23:12:31,halo selamat pagi,greeting,False,0.9806134700775146,-6.033394813537598,combined
2025-07-03 23:13:01,Sampai Jumpa besok lagi yaaa!!,goodbye,False,0.9865715503692627,-6.349184036254883,combined
2025-07-03 23:13:47,Carikan saya buku terbaru boleh?,cari_buku,False,0.9858633875846863,-6.3172101974487305,combined
2025-07-03 23:15:56,"boleh, aku setuju",confirm,False,0.9843090772628784,-5.948315620422363,combined
2025-07-03 23:16:33,tidak usah terima kasih,goodbye,False,0.9830617904663086,-6.099478721618652,combined
2025-07-03 23:16:56,carikan buku,cari_buku,False,0.9858084917068481,-6.259568691253662,combined
2025-07-03 23:17:04,tidak usah,denied,False,0.983635663986206,-5.9313836097717285,combined
2025-07-03 23:17:52,"halo!, bagaimana cara mendafar menjadi anggota perpustakaan STMIk Bina Patria",keanggotaan,False,0.9834449291229248,-5.624341011047363,combined
2025-07-03 23:18:51,apa saja fasilitas yang ada di perpus bipa?,fasilitas,False,0.9764087796211243,-5.7426066398620605,combined
2025-07-03 23:19:27,bagaimana cara meminjam dan mengembalikan buku disini?,cara_pinjam,False,0.9825063943862915,-5.9423112869262695,combined
2025-07-03 23:20:03,Apa Saja Peraturan yang ahrus dipatuhi disini?,peraturan,False,0.9877305626869202,-6.084413051605225,combined
2025-07-03 23:20:23,WOI BUKA JAM BERAPA?,jam_layanan,False,0.9834728240966797,-5.775719165802002,combined
2025-07-03 23:21:03,terimakasih atas bantuanya aku terbantu bye!,goodbye,False,0.985788881778717,-6.315165042877197,combined
2025-07-03 23:23:34,hallo selamat siang,greeting,False,0.9772360324859619,-5.975660800933838,combined
2025-07-03 23:25:19,"permisi, apakah anda menjual bakso?",fasilitas,False,0.9164345860481262,-5.0101494789123535,combined
2025-07-03 23:25:31,Buah Salak Asli Ngawi,unknown,True,0.22872911393642426,-2.3967175483703613,combined
2025-07-03 23:28:07,hello,greeting,False,0.9614564180374146,-5.703860282897949,combined
2025-07-04 00:08:17,kapal kargo banyuwangi,fasilitas,False,0.9741616249084473,-5.663754940032959,combined
2025-07-04 00:09:39,buaya putih sungai musi,unknown,True,0.48494064807891846,-2.932950496673584,combined
2025-07-04 00:14:21,carikan saya buku,cari_buku,False,0.985824465751648,-6.2823100090026855,combined
2025-07-04 00:14:35,ya,confirm,False,0.9734697937965393,-5.658174514770508,combined
2025-07-04 00:15:12,carikan saya buku ,cari_buku,False,0.985824465751648,-6.2823100090026855,combined
2025-07-04 00:15:28,yes,confirm,False,0.9850884079933167,-6.006942272186279,combined
2025-07-04 00:16:03,buku pemrograman,cari_buku,False,0.9772191047668457,-5.834834098815918,combined
2025-07-04 00:16:29,yes,confirm,False,0.9850884079933167,-6.006942272186279,combined
2025-07-04 19:37:30,hello,greeting,False,0.9614564180374146,-5.703860282897949,combined
2025-07-04 19:37:58,kapal kargo banyuwangi,fasilitas,False,0.9741616249084473,-5.663754940032959,combined
2025-07-04 19:38:23,buah salak asli ngawi,fasilitas,True,0.1672307252883911,-2.3438096046447754,combined
2025-07-04 19:40:15,whatsupp my nigga,greeting,False,0.9802242517471313,-5.839383125305176,combined
2025-07-04 19:40:46,boleh,confirm,False,0.9841458201408386,-5.909116744995117,combined
2025-07-04 19:40:58,carikan buku,cari_buku,False,0.9858084917068481,-6.259568691253662,combined
2025-07-04 19:51:18,yes,confirm,False,0.9850884079933167,-6.006942272186279,combined
2025-07-04 19:52:30,yes,confirm,False,0.9850884079933167,-6.006942272186279,combined
2025-07-04 19:52:53,yes,confirm,False,0.9850884079933167,-6.006942272186279,combined
2025-07-04 19:54:23,iya boleh,confirm,False,0.985490083694458,-5.937641620635986,combined
2025-07-04 19:56:02,iya lanjutkan,confirm,False,0.9835382103919983,-5.9646382331848145,combined
2025-07-04 19:57:04,"no, fuck off",denied,False,0.970710813999176,-5.805516719818115,combined
2025-07-04 19:57:13,how do i borrow books?,cara_pinjam,False,0.9766760468482971,-5.800666809082031,combined
2025-07-04 19:57:54,i hate jewish people,denied,False,0.9630313515663147,-5.713017463684082,combined
2025-07-04 19:58:32,cara daftar dan menjadi anggota terus fasiltasnya apa aja,keanggotaan,False,0.9833380579948425,-5.7374491691589355,combined
2025-07-04 19:59:12,"permisi selamat siang, anoo, apakah anda bisa membimbing saya untuk menjadi anggota perpustakaan? terima kasih",keanggotaan,False,0.9753470420837402,-5.359787940979004,combined
2025-07-04 20:00:45,nigga where my food?,fasilitas,False,0.95074462890625,-5.104607105255127,combined
2025-07-04 20:31:34,buah salak asli ngawi,fasilitas,True,0.1672307252883911,-2.3438096046447754,combined
2025-07-04 20:33:05,ayo dong,greeting,False,0.981652021408081,-6.005332946777344,combined
2025-07-04 20:34:42,excuse me kalau mau buku caranya gimana?,cari_buku,True,0.5353609323501587,-5.0003814697265625,combined
2025-07-04 20:35:13,excuse me kalau mau cari buku caranya gimana?,cari_buku,False,0.9842758178710938,-6.272696018218994,combined
2025-07-04 20:35:55,buku,cari_buku,False,0.9834275841712952,-6.126768112182617,combined
2025-07-04 22:02:36,hello,greeting,False,0.9614564180374146,-5.703860282897949,combined
2025-07-04 22:16:10,sekarang jam berapa,jam_layanan,False,0.9755820035934448,-5.502838134765625,combined
2025-07-04 22:17:38,apakah minggu buka,jam_layanan,False,0.9829599857330322,-5.754819393157959,combined
2025-07-04 22:22:38,cara kembaliin buku gimana,cara_pinjam,False,0.9069787263870239,-5.145448207855225,combined
2025-07-04 22:23:43,apakah ada aturan khusus ?,keanggotaan,False,0.956476628780365,-5.236171722412109,combined
2025-07-04 22:27:49,Apa aja aturanye?,peraturan,False,0.9838923215866089,-5.889213562011719,combined
2025-07-04 22:29:50,buah salak asli ngawi,fasilitas,True,0.1672307252883911,-2.3438096046447754,combined
2025-07-04 23:25:01,carikan buku,cari_buku,False,0.9858084917068481,-6.259568691253662,combined
2025-07-04 23:25:36,yes,confirm,False,0.9850884079933167,-6.006942272186279,combined
